matchID,totalSpeechTime,numSpeechSegs,avgSpeechTime,stdDevSpeech,totalSilenceTime,silenceRatio,avgSilenceTime,firstSilenceDuration,WC,Analytic,Clout,Authentic,Tone,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,CharNames,Tactics,TeamComposition,GameModes,AbilitiesAndUlts,OverwatchLanguage,Weapons,Location,NegAndInsults,Ranks,Positive,rank,matchOutcome,partySize,matchPercentComplete,binary_toxicity
toxic1,32.64298066666666,14.222222222222221,2.3207803044444444,1.1975186547777779,86.67146377777777,0.7260378862222221,8.810804972,8.735876555555556,89.77777777777777,26.284444444444443,55.102222222222224,60.56222222222223,43.599999999999994,50.766666666666666,21.56666666666667,14.34222222222222,8.216666666666665,0.47555555555555556,3.631111111111111,1.0333333333333332,0.9844444444444443,7.224444444444444,4.368888888888889,9.343333333333332,12.231111111111112,5.322222222222223,2.8233333333333333,2.817777777777778,22.358888888888888,6.25111111111111,2.1844444444444444,1.8266666666666669,0.62,0.6377777777777777,9.649999999999999,4.501111111111111,5.148888888888889,0.0,2.786666666666667,0.6533333333333333,12.194444444444445,0.0,1.2100000000000002,0.6611111111111111,1.9255555555555555,9.10888888888889,1.4355555555555553,1.6400000000000001,1.491111111111111,2.7077777777777774,0.7722222222222223,1.8999999999999997,2.1111111111111107,0.5066666666666666,1.1399999999999997,0.46444444444444444,3.2577777777777777,1.6744444444444446,0.47777777777777775,0.8766666666666665,0.2288888888888889,7.48888888888889,1.0833333333333333,1.8922222222222222,2.5877777777777777,1.9166666666666667,0.5133333333333333,2.5533333333333332,17.886666666666667,2.0288888888888885,14.208888888888888,2.5588888888888888,8.496666666666666,3.2433333333333336,0.6477777777777778,0.42000000000000004,0.4055555555555556,0.20777777777777778,3.171111111111111,0.23555555555555557,6.926666666666667,2.38,1.161111111111111,1.4044444444444446,1.2355555555555555,0.0,3.7533333333333334,2.9344444444444444,0.0,0.0,0.9988888888888889,13.913333333333334,0.0,2.9788888888888887,1.068888888888889,0.47555555555555556,0.5622222222222223,3.0,0.0,1.0,0.5555555555555556,0
toxic2,86.08877581818182,28.545454545454547,3.309149518454545,2.6005964500000003,33.11224515936364,0.3649970819090909,1.7061343802727273,4.103418523000001,210.36363636363637,13.643636363636364,54.554545454545455,47.65,40.21727272727273,48.36545454545455,21.000909090909094,15.50090909090909,7.6481818181818175,2.2490909090909095,3.5463636363636364,1.1918181818181817,0.8654545454545454,5.50090909090909,3.4036363636363633,7.024545454545454,10.696363636363637,5.797272727272728,3.340909090909091,3.3845454545454543,22.039090909090906,3.452727272727273,1.5545454545454547,2.272727272727273,1.5363636363636362,1.1054545454545457,9.22,4.870909090909091,4.291818181818181,0.2581818181818182,3.0954545454545457,0.47272727272727283,14.218181818181819,0.6654545454545455,1.8445454545454545,0.6472727272727272,2.108181818181818,10.280000000000001,1.8181818181818181,1.6463636363636363,1.2745454545454544,2.256363636363636,1.1318181818181818,3.480909090909091,2.7972727272727274,1.4154545454545455,0.7445454545454545,0.5163636363636364,3.661818181818182,0.8763636363636365,0.4372727272727273,2.2563636363636363,0.15636363636363637,8.63,4.09,0.75,2.0,2.6427272727272726,0.33727272727272734,3.8345454545454545,15.955454545454545,1.2154545454545458,8.997272727272726,1.8890909090909092,4.6045454545454545,2.6363636363636362,0.4018181818181818,1.3254545454545454,0.09090909090909091,0.11636363636363636,0.66,0.43727272727272726,9.47090909090909,2.9490909090909088,1.0445454545454544,1.7227272727272729,1.9545454545454546,0.0,0.97,1.4936363636363637,0.0,0.0,0.40727272727272723,6.320000000000001,0.0,1.1418181818181816,0.44000000000000006,0.20272727272727273,0.39272727272727276,3.0,0.0,1.0,0.5454545454545454,1
toxic3,39.760290857142856,9.428571428571429,4.219068416714285,3.368292937857143,70.63540904571428,0.6461608087142857,9.909826189285713,11.938208000000001,81.71428571428571,34.11285714285714,73.77285714285713,40.87571428571429,39.36571428571428,53.34428571428571,20.518571428571427,14.757142857142856,3.575714285714286,1.6528571428571428,7.608571428571429,0.43285714285714283,1.4842857142857144,5.76,4.097142857142857,9.931428571428572,10.772857142857143,3.867142857142857,5.828571428571429,3.0857142857142854,22.020000000000003,6.098571428571428,2.442857142857143,3.174285714285714,1.3885714285714283,0.4757142857142857,8.837142857142856,5.325714285714286,3.511428571428571,0.0,0.9914285714285713,2.1128571428571425,15.02142857142857,0.10285714285714286,0.41428571428571426,0.17285714285714285,1.842857142857143,8.709999999999999,2.072857142857143,0.8214285714285715,2.027142857142857,1.695714285714286,0.6257142857142857,2.9457142857142857,0.6485714285714286,0.3628571428571429,0.08714285714285715,0.19999999999999998,0.9914285714285713,0.31714285714285717,0.17285714285714285,0.6457142857142858,0.08714285714285715,10.757142857142858,3.0742857142857143,1.3699999999999999,3.212857142857143,3.692857142857143,0.42571428571428577,2.7300000000000004,15.941428571428572,1.407142857142857,12.247142857142858,4.14,5.602857142857142,2.7914285714285714,0.7085714285714287,1.5942857142857143,0.0,0.5957142857142858,0.09714285714285716,0.17285714285714285,3.1128571428571425,1.0485714285714285,0.23,1.27,0.17285714285714285,0.0,0.9157142857142857,0.8257142857142856,0.19571428571428573,0.0,0.09714285714285716,5.574285714285714,0.0,0.4885714285714286,1.19,0.30142857142857143,0.23,3.0,0.0,1.0,0.5714285714285714,1
toxic4,59.61764266666666,10.222222222222221,5.932428158111112,4.471338682,54.465965295555556,0.4821733291111111,12.971701092888889,18.588141666666665,105.66666666666667,11.54111111111111,46.78444444444445,48.184444444444445,39.08888888888889,55.78999999999999,20.084444444444447,14.211111111111109,6.921111111111111,2.0833333333333335,3.3122222222222226,0.9644444444444444,0.9288888888888889,5.872222222222223,2.5611111111111113,8.941111111111113,13.21888888888889,10.411111111111111,4.21,6.865555555555556,23.441111111111113,3.0977777777777775,0.9622222222222222,1.6933333333333331,1.5322222222222222,1.1022222222222222,10.229999999999999,6.010000000000001,4.22111111111111,0.7333333333333333,2.447777777777778,0.6011111111111112,12.218888888888891,0.44777777777777783,0.5544444444444445,0.5566666666666666,1.413333333333333,9.884444444444446,1.4655555555555555,1.8766666666666667,1.0533333333333335,1.9533333333333331,0.8155555555555556,3.6288888888888886,2.4922222222222223,0.8688888888888888,0.9766666666666666,0.5622222222222223,2.698888888888889,0.13666666666666666,0.6044444444444445,1.5611111111111111,0.1711111111111111,7.735555555555556,3.516666666666667,1.3766666666666667,1.7244444444444444,1.8255555555555556,0.4577777777777777,2.623333333333333,18.518888888888892,1.2955555555555556,9.10888888888889,2.4966666666666666,4.888888888888889,2.206666666666666,0.2488888888888889,1.268888888888889,0.0,0.20555555555555557,1.47,0.3433333333333333,7.445555555555556,1.7966666666666664,0.5944444444444444,3.2844444444444445,1.4944444444444445,0.0,1.9222222222222223,2.195555555555556,0.0,0.0,0.21777777777777776,6.454444444444444,0.0,1.0611111111111111,0.32333333333333336,0.05666666666666667,0.16333333333333333,6.0,0.0,2.0,0.5555555555555556,1
toxic6,58.21194319999999,4.8,14.219368492799997,10.5259911898,57.659362922,0.500812267,13.8449232872,21.476986399999998,161.8,6.522,70.10799999999999,53.168000000000006,10.322,59.541999999999994,25.883999999999997,19.982,7.6819999999999995,2.5279999999999996,7.138,2.202,0.43200000000000005,5.901999999999999,2.9859999999999998,8.526,13.719999999999999,5.99,5.122,5.257999999999999,25.056,4.367999999999999,1.5259999999999998,1.8279999999999998,0.682,1.178,7.672,2.768,4.904000000000001,0.284,3.6879999999999997,0.12,16.080000000000002,0.5759999999999998,0.674,1.3980000000000001,1.688,11.122,3.354,0.868,1.286,1.038,0.584,4.682,2.808,1.486,0.59,0.732,3.162,1.288,0.32199999999999995,1.672,0.0,6.574,3.446,0.462,0.40800000000000003,2.214,0.16399999999999998,3.936,17.546,4.194,10.24,3.1339999999999995,4.232,3.1060000000000003,0.524,1.286,0.16399999999999998,0.32199999999999995,1.246,0.6839999999999999,5.5760000000000005,1.6760000000000002,0.562,1.3719999999999999,1.426,0.0,2.216,0.176,0.0,0.0,0.16399999999999998,6.947999999999999,0.0,0.6499999999999999,1.64,0.22199999999999998,0.0,4.0,0.0,1.0,0.6,1
toxic7,39.407216999999996,17.125,2.413077436,1.921357842,73.43403866875,0.642200287125,4.416140757,5.332660500000001,61.125,28.4,71.57499999999999,59.09375000000001,41.46874999999999,41.56,17.612499999999997,13.04125,5.5075,3.29625,1.63,1.54125,1.06125,4.571249999999999,1.6400000000000001,6.543749999999999,9.8575,6.62625,1.59,1.7525,20.67625,1.70875,1.1925000000000001,2.4125,1.40625,1.1025,9.713750000000001,5.52375,4.1899999999999995,0.56875,0.7324999999999999,2.66875,11.62125,0.0,0.79875,0.83375,1.32,5.69,1.4012499999999999,0.56875,1.59375,0.595,0.47125,1.0587499999999999,1.6375,0.245,0.3175,0.83875,1.57,0.25,0.3625,0.9575,0.0,11.029999999999998,4.92,0.46375,1.55375,1.7375,2.815,2.0025,16.1325,1.6949999999999998,17.6775,5.5512500000000005,8.4375,4.5625,0.21875,3.81,0.25,0.0,2.8762499999999998,0.5675,4.597499999999999,0.5,0.8049999999999999,1.895,0.95,0.0,3.84375,2.11625,0.0,0.0,0.49,9.495000000000001,0.0,2.2475,0.0,0.0,0.105,5.0,0.0,2.0,0.5625,1
toxic9,51.2918717,16.9,2.7120916068999996,1.8938695784,57.80180955000001,0.5725677359000001,4.7153078564,5.55289345,90.2,7.733000000000001,28.097999999999995,62.277,58.736000000000004,47.871,21.033000000000005,15.500000000000004,9.793,1.355,1.895,1.686,0.769,5.534,2.2760000000000002,6.648999999999999,9.068000000000001,6.629,5.0779999999999985,4.244999999999999,18.7,3.6989999999999994,2.34,1.334,0.858,1.9949999999999999,8.724,5.550999999999999,3.1759999999999997,0.256,1.2029999999999998,0.6829999999999999,10.103,0.7170000000000001,0.617,0.5650000000000001,2.3009999999999997,11.517999999999999,2.788,0.962,1.192,2.511,0.841,4.013,2.7309999999999994,1.018,0.4830000000000001,1.1549999999999998,2.043,0.41200000000000003,1.0209999999999997,0.387,0.076,8.532,3.1159999999999997,1.823,2.672,2.097,0.7150000000000001,3.855999999999999,14.084999999999999,1.276,8.369,1.45,4.406000000000001,2.511,0.6629999999999999,1.9439999999999997,0.0,0.183,1.737,0.596,5.673,0.4630000000000001,0.599,1.6760000000000002,1.533,0.0,2.105,1.248,0.125,0.0,0.309,5.83,0.0,0.364,0.506,0.0,0.354,6.0,2.0,1.0,0.55,0
toxic10,14.6338604,3.8,3.2616035166,2.1011618228,83.11613506479999,0.8780511634,19.2503421188,34.043102864800005,36.0,16.618000000000002,43.769999999999996,8.492,6.014,28.75,13.902000000000001,9.544,4.228,1.936,3.38,0.0,0.0,4.358,1.3820000000000001,1.3820000000000001,3.1079999999999997,3.2879999999999994,1.3599999999999999,7.714000000000001,18.464,4.684,0.54,1.7280000000000002,1.1039999999999999,0.0,12.936000000000002,2.726,10.209999999999999,0.27,7.178,2.7619999999999996,18.452,0.9099999999999999,0.826,0.0,0.548,6.984,1.666,0.818,2.214,1.736,0.27,0.818,2.214,0.0,1.9440000000000002,0.27,6.622,0.0,0.0,6.622,0.0,13.256,8.486,2.284,3.664,0.548,0.27799999999999997,3.582,13.702000000000002,0.9099999999999999,5.286,2.014,1.0879999999999999,2.186,1.466,2.3739999999999997,0.0,0.0,0.0,0.27799999999999997,14.162,7.178,2.8020000000000005,1.9,2.186,0.0,3.4019999999999997,0.5559999999999999,0.0,0.0,0.0,7.006,0.0,0.826,0.27799999999999997,0.0,0.0,1.0,0.0,2.0,0.6,0
toxic11,13.5017618,4.4,2.0279716808000003,2.2818493262,89.418242736,0.8874853183999999,40.044330861,32.094452935999996,13.0,17.410000000000004,54.474000000000004,1.01,5.554,22.602,9.878,7.2360000000000015,0.488,0.488,1.952,4.3100000000000005,0.0,2.6420000000000003,2.154,0.976,7.44,3.13,0.0,0.488,16.342000000000002,0.976,0.0,0.976,2.154,0.0,8.414,0.976,7.44,0.0,4.106,3.3340000000000005,11.056000000000001,0.0,0.488,1.666,2.6420000000000003,1.464,0.0,0.976,0.0,0.0,0.0,0.488,1.666,0.0,1.666,0.0,3.13,1.666,0.0,1.464,0.0,4.796,2.154,0.0,0.488,0.0,2.154,2.154,9.39,0.488,5.286,0.976,0.976,1.666,0.0,0.488,0.0,0.0,0.0,0.0,5.772,3.13,0.488,0.0,1.666,0.0,3.094,1.666,0.0,0.0,0.0,5.238,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.6,0
toxic14,62.61676425,6.25,8.810160287625,6.6728308595,51.22916022875,0.444267055125,20.63106697225,20.490651000000003,69.375,20.65125,62.38999999999999,28.650000000000002,47.6775,39.237500000000004,17.3625,11.709999999999999,4.32,2.1675,3.255,1.2825,0.6812499999999999,5.6525,3.5512499999999996,5.04875,10.815,4.09375,2.4975,3.0312499999999996,20.325,5.6850000000000005,0.7050000000000001,1.1575,1.145,2.415,9.365,5.84875,3.51625,0.3275,1.8850000000000002,0.9650000000000001,11.12125,0.11,0.2675,0.875,1.2487499999999998,5.58375,0.41375,0.3275,0.9375,1.865,1.02625,1.23125,2.08875,1.28125,0.6112500000000001,0.195,3.4325,2.2249999999999996,0.10875,0.90375,0.195,12.66,3.89625,1.0574999999999999,2.0425,4.775,1.1875,2.1625,14.556249999999999,2.48375,10.84625,2.68875,5.51125,3.1812500000000004,0.47625,1.25,0.11,0.5237499999999999,0.36125,0.40750000000000003,6.075000000000001,1.3199999999999998,0.39,3.3675,0.885,0.0,1.06,1.6175,0.0,0.0,1.0725,8.955,0.0,1.9712499999999997,0.10625,0.0,0.6575,4.0,0.0,1.0,0.5625,0
toxic15,51.8720681,8.9,5.8406515463,3.4662962915,66.21810065000001,0.5643043657,8.2888960351,10.842187,56.3,21.217,56.68000000000001,33.922000000000004,61.923,45.970000000000006,20.125,13.273,7.438,1.158,3.0100000000000002,1.438,0.22999999999999998,6.852999999999999,4.242,5.473999999999999,11.855,5.9190000000000005,2.043,2.933,22.281,5.354,1.079,1.41,1.938,0.9019999999999999,11.68,7.7379999999999995,3.537,0.43499999999999994,2.058,0.585,11.879,0.0,0.7869999999999999,0.341,1.823,9.445,1.405,0.975,1.409,2.995,1.01,2.8069999999999995,4.022,2.143,1.367,0.512,3.085,0.5509999999999999,0.9879999999999999,1.2970000000000002,0.0,9.044,4.123,0.775,1.704,2.955,0.30700000000000005,2.928,19.256999999999998,1.6280000000000001,8.581999999999999,1.9649999999999999,4.529,2.088,0.089,1.033,0.0,0.189,0.818,0.27599999999999997,7.023000000000001,1.4689999999999999,2.106,2.273,1.2810000000000001,0.089,2.529,2.67,0.0,0.0,0.43099999999999994,8.737,0.0,1.689,0.0,0.0,0.2,4.0,0.0,1.0,0.55,0
toxic16,52.85882644444444,7.666666666666667,6.163623712333333,3.785390897666667,55.01278466666667,0.5595097796666667,8.912237578,19.936992,73.11111111111111,26.211111111111112,45.71111111111111,42.4088888888889,51.80444444444444,45.300000000000004,16.593333333333337,11.745555555555557,5.885555555555555,0.41111111111111115,2.2866666666666666,2.6933333333333334,0.46888888888888886,4.846666666666668,3.3166666666666664,8.254444444444445,9.282222222222222,7.219999999999999,2.9744444444444444,2.61,19.526666666666667,4.045555555555556,0.9588888888888888,0.8822222222222222,3.091111111111111,1.8533333333333333,9.236666666666666,5.797777777777778,3.342222222222222,0.23777777777777775,1.5122222222222224,1.1977777777777778,9.741111111111111,0.0811111111111111,0.6011111111111112,0.0811111111111111,3.336666666666667,7.222222222222222,0.9933333333333333,0.921111111111111,0.8066666666666668,2.628888888888889,0.7233333333333334,1.6255555555555554,1.8122222222222222,1.4688888888888887,0.2188888888888889,0.12333333333333335,3.4655555555555555,1.7055555555555555,0.8077777777777777,1.1144444444444443,0.1388888888888889,6.9511111111111115,1.6477777777777776,0.5533333333333333,1.2633333333333334,3.093333333333333,0.8877777777777778,4.88,11.627777777777778,1.24,13.04111111111111,2.6399999999999997,7.972222222222222,2.5088888888888885,0.43444444444444447,2.2622222222222224,0.0,0.25222222222222224,0.6388888888888888,0.0811111111111111,4.403333333333333,1.5122222222222224,0.2777777777777778,0.6544444444444444,1.7000000000000002,0.0,2.4744444444444444,4.283333333333333,0.0,0.0,1.0599999999999998,11.381111111111112,0.0,3.13,0.08,0.0,0.15666666666666665,4.0,0.0,1.0,0.5555555555555556,0
toxic17,18.507359461538464,5.461538461538462,2.993898350153846,1.5035574874615387,97.01142739769232,0.8439585233846152,27.788393346384616,31.45146485923078,24.692307692307693,36.0523076923077,54.78615384615385,46.00769230769232,52.608461538461526,34.67538461538462,13.374615384615385,9.621538461538462,2.855384615384615,0.19692307692307692,3.2999999999999994,0.6861538461538461,2.5838461538461535,3.7515384615384617,3.661538461538462,4.256923076923076,6.100769230769231,5.476153846153846,3.5869230769230764,3.3076923076923075,17.00769230769231,5.5807692307692305,2.243846153846154,1.2446153846153847,3.4884615384615385,3.5900000000000003,9.744615384615384,4.270769230769231,5.473076923076922,0.0,3.55,0.0,11.883076923076924,0.0,1.0515384615384615,0.15076923076923077,3.3623076923076924,4.376153846153846,1.2453846153846155,0.6638461538461538,0.32076923076923075,0.9223076923076922,0.5176923076923077,0.8676923076923078,0.9615384615384616,0.40692307692307694,0.19692307692307692,0.16,2.2415384615384615,0.5469230769230768,0.566923076923077,1.1261538461538463,0.0,4.610769230769231,0.19692307692307692,0.3384615384615385,1.813076923076923,0.3384615384615385,1.9230769230769231,1.9384615384615382,13.089230769230769,1.1276923076923078,13.661538461538461,2.453076923076923,9.260769230769231,3.1515384615384616,0.0,1.3076923076923077,0.19692307692307692,1.0515384615384615,0.16,0.40692307692307694,7.382307692307692,3.399230769230769,0.09384615384615384,0.92,3.0615384615384613,0.0,4.595384615384615,3.5569230769230766,0.0,0.0,0.25153846153846154,16.29692307692308,0.0,4.467692307692307,1.9230769230769231,0.0,0.0,4.0,0.0,1.0,0.5384615384615384,0
toxic18,69.345636625,16.625,4.266657818250001,3.1463653477499998,46.07436621,0.404414926125,2.7826142124999995,5.5671550000000005,63.75,12.6575,66.93875,54.182500000000005,65.3,52.93875,22.886250000000004,17.93,8.04875,2.7525,3.22875,2.4499999999999997,1.4475000000000002,4.954999999999999,2.19875,7.45375,12.767500000000002,9.1025,4.38375,1.9237499999999998,24.415,4.14875,1.6375000000000002,2.3125,1.5187500000000003,0.32,8.89,5.91125,2.9775,0.48125,1.1925,0.0,13.4325,0.0,0.475,0.28875,3.26,7.75,1.8912499999999999,0.94625,0.92,2.17625,0.64625,1.70875,1.4312500000000001,0.3425,0.32,0.76875,1.5,0.2675,0.16625,0.9387500000000001,0.0,10.208749999999998,4.13875,0.82375,2.6774999999999998,1.8650000000000002,1.185,2.7275,19.11875,4.03125,15.01625,5.336250000000001,5.451249999999999,4.058750000000001,0.09625,1.16125,0.48125,0.17125,0.425,0.17125,6.04125,0.425,1.185,3.7300000000000004,0.8725,0.0,2.28,2.0775,0.0,0.0,0.50875,9.145,0.0,1.6975,0.0,0.34750000000000003,0.0,5.0,2.0,2.0,0.5625,0
toxic20,54.32808921428572,12.571428571428571,4.258105501071428,3.2687515124285715,57.866844377857134,0.5472659232142858,5.1500754535,3.371290949285714,83.71428571428571,21.44071428571429,51.847857142857144,47.95928571428572,46.38142857142857,47.941428571428574,20.689285714285713,15.579285714285716,7.559285714285714,2.0464285714285717,4.2821428571428575,1.3635714285714287,0.3271428571428571,5.110714285714287,3.85,6.774285714285715,11.869285714285715,5.383571428571429,1.7592857142857141,4.0964285714285715,22.26214285714286,4.435714285714285,1.042857142857143,1.4592857142857143,1.8278571428571428,1.2314285714285713,7.8707142857142856,3.8535714285714286,4.018571428571429,0.3178571428571428,1.6892857142857145,1.16,12.676428571428572,0.2692857142857143,0.9257142857142858,0.16857142857142857,1.875,12.834999999999997,2.548571428571428,1.5050000000000001,3.0464285714285717,2.302857142857143,0.9214285714285715,3.8407142857142857,4.131428571428571,2.152857142857143,0.6,1.272857142857143,2.347857142857143,0.8764285714285714,0.44357142857142856,0.5785714285714285,0.44785714285714284,7.727857142857144,3.779285714285714,0.9921428571428572,1.6914285714285717,1.3992857142857142,0.6564285714285714,3.462857142857143,16.247857142857146,1.352857142857143,9.319999999999999,2.0064285714285712,5.691428571428572,1.669285714285714,0.715,1.7014285714285713,0.16214285714285714,0.5435714285714286,0.9928571428571429,0.7407142857142857,7.061428571428572,1.397142857142857,0.7185714285714285,2.626428571428572,1.797857142857143,0.0,1.4028571428571428,2.9007142857142862,0.15857142857142859,0.105,1.2421428571428572,10.06142857142857,0.0,2.0385714285714287,0.21214285714285716,0.0,0.40071428571428575,4.0,0.0,1.0,0.5357142857142858,1
toxic21,73.33893454545453,12.727272727272727,6.047429093545455,4.481211035818181,45.70651381545455,0.3845225167272728,4.375203591363635,9.377132454545455,148.9090909090909,26.194545454545448,47.07090909090909,72.14454545454545,32.12818181818182,54.59363636363637,21.633636363636363,16.355454545454545,8.299999999999999,2.9136363636363636,2.112727272727273,1.5090909090909093,1.5227272727272727,5.2754545454545445,3.6754545454545453,10.192727272727273,11.614545454545453,5.718181818181818,3.3545454545454545,3.6045454545454545,21.455454545454543,4.347272727272728,2.8172727272727274,1.4145454545454546,2.5090909090909084,2.1236363636363635,8.021818181818182,3.991818181818182,4.030909090909091,0.19363636363636363,2.9772727272727266,0.23454545454545456,10.865454545454543,0.3127272727272727,0.2772727272727273,0.7763636363636363,1.112727272727273,10.55181818181818,1.4618181818181817,0.83,1.9463636363636363,2.3,1.3599999999999999,3.5990909090909087,2.299090909090909,0.8072727272727274,0.5427272727272727,0.8727272727272727,2.739090909090909,1.07,0.8654545454545454,0.8027272727272726,0.0,9.633636363636363,3.197272727272728,1.74,4.014545454545455,2.1263636363636365,0.27636363636363637,3.472727272727272,16.099090909090908,1.8354545454545457,15.993636363636364,2.607272727272727,10.518181818181818,3.3709090909090906,0.47,1.3154545454545457,0.5372727272727272,0.0,0.7472727272727272,1.07,4.384545454545455,1.5545454545454547,0.7509090909090909,0.7181818181818183,0.8863636363636364,0.0,4.170909090909092,3.354545454545455,0.0,0.0,0.4563636363636364,12.840000000000002,0.0,1.8145454545454547,0.5309090909090909,0.0,0.32,4.0,0.0,1.0,0.5454545454545454,1
toxic22,50.42815055555556,12.0,4.047092193555555,3.0623888630000007,59.642947957777764,0.553054794,5.960897044888888,7.380679555555556,95.77777777777777,21.186666666666664,36.08111111111111,62.10111111111112,38.54222222222222,49.42111111111111,18.595555555555556,14.108888888888888,8.272222222222222,0.7711111111111112,1.6211111111111114,1.4555555555555553,1.9888888888888887,4.488888888888889,3.643333333333333,7.096666666666667,11.767777777777777,7.808888888888889,3.3877777777777776,4.236666666666667,20.450000000000003,2.326666666666666,1.4455555555555553,1.5155555555555558,3.3511111111111114,0.9722222222222222,8.646666666666667,3.981111111111111,4.664444444444445,0.06444444444444444,2.0211111111111113,1.877777777777778,8.343333333333332,0.15111111111111108,0.3244444444444444,0.5322222222222223,1.1811111111111112,8.933333333333334,1.5622222222222222,1.0455555555555556,1.7355555555555557,1.773333333333333,0.9877777777777781,2.8855555555555554,0.9433333333333334,0.3888888888888889,0.21777777777777776,0.33555555555555555,0.8766666666666667,0.05333333333333333,0.36000000000000004,0.41,0.0,5.688888888888889,1.2466666666666666,1.3166666666666669,2.251111111111111,1.0066666666666668,0.55,3.2077777777777774,15.474444444444442,0.9311111111111112,14.16,2.536666666666667,8.29,3.7011111111111115,0.5,1.7477777777777779,0.0,0.20777777777777778,0.6566666666666667,1.4400000000000002,3.7155555555555555,0.4633333333333333,0.26999999999999996,2.098888888888889,0.17333333333333334,0.0,5.116666666666666,3.1944444444444446,0.0,0.20888888888888887,1.2433333333333334,17.40222222222222,0.0,3.1233333333333335,0.8433333333333333,0.5588888888888888,0.0,4.0,0.0,1.0,0.5555555555555556,1
toxic23,44.17811441666666,9.0,5.30886447625,3.6702784599166667,72.54263731916667,0.6250122888333335,10.424122143583334,15.389950833333335,100.41666666666667,30.965833333333336,56.137499999999996,63.25083333333334,46.1625,55.0225,20.031666666666663,15.373333333333335,6.646666666666666,1.9216666666666666,3.013333333333333,2.4675,1.3258333333333334,4.6575000000000015,5.664166666666667,10.536666666666667,12.418333333333335,6.861666666666668,4.496666666666667,3.0275000000000003,23.064166666666665,4.7666666666666675,1.5941666666666665,1.4275000000000002,3.413333333333334,0.7241666666666667,7.051666666666667,4.1658333333333335,2.886666666666667,0.25166666666666665,1.4591666666666667,1.0516666666666665,12.114166666666664,0.6641666666666667,0.3208333333333333,1.7858333333333334,0.8666666666666667,9.167499999999999,2.341666666666667,0.8650000000000001,1.6708333333333334,2.8033333333333332,0.6408333333333334,2.8791666666666664,1.925,1.0258333333333334,0.4366666666666667,1.3283333333333334,1.2025,0.18333333333333335,0.25166666666666665,0.5683333333333334,0.12333333333333334,10.33,3.046666666666667,2.2433333333333336,2.203333333333333,2.5883333333333334,0.9208333333333333,3.4066666666666667,18.425833333333333,2.4433333333333334,15.022499999999999,3.829166666666667,7.180833333333333,4.2375,0.46749999999999997,1.5358333333333334,0.08750000000000001,0.29916666666666664,1.6466666666666667,0.8108333333333332,5.026666666666666,0.8433333333333334,0.8391666666666667,1.6808333333333334,1.1133333333333335,0.0,3.915833333333333,2.146666666666667,0.13416666666666668,0.26916666666666667,0.32,10.888333333333334,0.0,1.2508333333333332,0.49833333333333335,0.0,0.13416666666666668,2.0,2.0,1.0,0.5416666666666666,0
toxic24,16.871904571428573,5.714285714285714,3.2243081842857144,2.138008318571429,98.91834542857144,0.8543953117142857,19.678367302,36.37052628571429,35.714285714285715,41.25428571428571,56.160000000000004,71.13571428571427,59.082857142857144,49.86285714285714,15.528571428571428,11.459999999999999,6.882857142857142,2.7714285714285714,1.2085714285714286,0.5957142857142858,0.0,4.07,3.878571428571429,12.325714285714286,10.591428571428569,9.265714285714285,2.05,3.744285714285714,23.874285714285715,4.1499999999999995,2.5342857142857143,1.4685714285714284,0.6014285714285714,1.3557142857142856,7.5200000000000005,5.781428571428571,1.737142857142857,0.0,1.4342857142857142,0.0,8.459999999999999,0.6085714285714285,0.9057142857142857,0.5957142857142858,1.512857142857143,9.42,2.874285714285714,0.0,1.3228571428571427,2.8757142857142854,0.8928571428571429,1.9842857142857144,1.7714285714285716,0.0,1.1657142857142857,0.6042857142857143,3.5100000000000002,1.8842857142857141,0.6799999999999999,0.2642857142857143,0.6799999999999999,12.668571428571429,3.3799999999999994,3.1114285714285717,2.5657142857142854,4.445714285714286,0.30428571428571427,1.73,20.744285714285713,3.174285714285714,18.10857142857143,4.148571428571429,11.26,4.132857142857143,0.7942857142857143,0.5957142857142858,0.0,0.0,0.0,3.1257142857142854,7.625714285714286,0.8728571428571428,1.672857142857143,2.6585714285714284,1.2457142857142856,0.0,6.791428571428571,0.8742857142857143,0.0,0.0,0.0,10.882857142857144,0.0,2.1585714285714284,0.0,0.0,0.0,2.0,0.0,1.0,0.5714285714285714,0
